id,Fleet,Fleet_name,Yr.S,Used,Kind,Sex,Bin,Obs
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,135,9.9691e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,140,0.0175893
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,145,9.9691e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,150,9.9691e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,155,9.9691e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,160,0.0525685
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,165,0.0525685
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,170,0.0175893
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,175,0.0175893
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,180,0.0700582
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,185,0.0350789
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,190,0.209976
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,195,0.0525685
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,200,0.209976
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,205,0.0700582
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,210,0.0525685
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,215,0.0525685
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,220,0.0525685
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,225,9.9691e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1991.375,yes,LEN,1,230,0.0175893
01-Diagnostic_1F,3,F03_LL.JP.3,1993.25,yes,LEN,1,150,0.0326563
01-Diagnostic_1F,3,F03_LL.JP.3,1993.25,yes,LEN,1,155,0.0109521
01-Diagnostic_1F,3,F03_LL.JP.3,1993.25,yes,LEN,1,160,0.0109521
01-Diagnostic_1F,3,F03_LL.JP.3,1993.25,yes,LEN,1,165,0.0109521
01-Diagnostic_1F,3,F03_LL.JP.3,1993.25,yes,LEN,1,170,0.0760654
01-Diagnostic_1F,3,F03_LL.JP.3,1993.25,yes,LEN,1,175,0.0543608
01-Diagnostic_1F,3,F03_LL.JP.3,1993.25,yes,LEN,1,180,0.173735
01-Diagnostic_1F,3,F03_LL.JP.3,1993.25,yes,LEN,1,185,0.119474
01-Diagnostic_1F,3,F03_LL.JP.3,1993.25,yes,LEN,1,190,0.162883
01-Diagnostic_1F,3,F03_LL.JP.3,1993.25,yes,LEN,1,195,0.184587
01-Diagnostic_1F,3,F03_LL.JP.3,1993.25,yes,LEN,1,200,0.0760654
01-Diagnostic_1F,3,F03_LL.JP.3,1993.25,yes,LEN,1,205,0.0326563
01-Diagnostic_1F,3,F03_LL.JP.3,1993.25,yes,LEN,1,210,0.0326563
01-Diagnostic_1F,3,F03_LL.JP.3,1993.25,yes,LEN,1,215,9.98403e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1993.25,yes,LEN,1,220,9.98403e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1993.25,yes,LEN,1,225,0.0218044
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,150,0.0140031
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,155,0.0340828
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,160,0.0279059
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,165,0.0688406
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,170,0.0140029
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,175,0.0618892
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,180,0.0896953
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,185,0.103598
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,190,0.0557123
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,195,0.0896953
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,200,0.0279059
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,205,0.0348576
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,210,0.103598
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,215,0.102824
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,220,0.0140029
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,225,0.00705143
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,230,0.102049
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,235,0.0140029
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,240,9.97904e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,245,9.97904e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1993.375,yes,LEN,1,250,0.0340828
01-Diagnostic_1F,3,F03_LL.JP.3,1994.125,yes,LEN,1,145,0.0301647
01-Diagnostic_1F,3,F03_LL.JP.3,1994.125,yes,LEN,1,150,0.0301647
01-Diagnostic_1F,3,F03_LL.JP.3,1994.125,yes,LEN,1,155,0.0301647
01-Diagnostic_1F,3,F03_LL.JP.3,1994.125,yes,LEN,1,160,0.0301647
01-Diagnostic_1F,3,F03_LL.JP.3,1994.125,yes,LEN,1,165,9.98702e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1994.125,yes,LEN,1,170,0.125917
01-Diagnostic_1F,3,F03_LL.JP.3,1994.125,yes,LEN,1,175,0.0657869
01-Diagnostic_1F,3,F03_LL.JP.3,1994.125,yes,LEN,1,180,0.0657869
01-Diagnostic_1F,3,F03_LL.JP.3,1994.125,yes,LEN,1,185,0.161539
01-Diagnostic_1F,3,F03_LL.JP.3,1994.125,yes,LEN,1,190,0.202719
01-Diagnostic_1F,3,F03_LL.JP.3,1994.125,yes,LEN,1,195,0.22167
01-Diagnostic_1F,3,F03_LL.JP.3,1994.125,yes,LEN,1,200,9.98702e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1994.125,yes,LEN,1,205,0.035722
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,60,0.0146924
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,65,9.96711e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,70,9.96711e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,75,9.96711e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,80,9.96711e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,85,9.96711e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,90,9.96711e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,95,9.96711e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,100,9.96711e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,105,9.96711e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,110,9.96711e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,115,9.96711e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,120,9.96711e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,125,9.96711e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,130,9.96711e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,135,0.00739601
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,140,9.96711e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,145,0.00739601
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,150,9.96711e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,155,0.00739601
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,160,0.00739601
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,165,9.96711e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,170,0.0853254
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,175,0.129103
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,180,0.191275
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,185,0.193605
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,190,0.114511
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,195,0.0937864
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,200,0.05847
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,205,0.0657661
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,210,0.00739601
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,215,9.96711e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1994.25,yes,LEN,1,220,0.0146924
01-Diagnostic_1F,3,F03_LL.JP.3,1996.375,yes,LEN,1,155,0.0182526
01-Diagnostic_1F,3,F03_LL.JP.3,1996.375,yes,LEN,1,160,9.98403e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1996.375,yes,LEN,1,165,9.98403e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1996.375,yes,LEN,1,170,0.0545582
01-Diagnostic_1F,3,F03_LL.JP.3,1996.375,yes,LEN,1,175,0.0182526
01-Diagnostic_1F,3,F03_LL.JP.3,1996.375,yes,LEN,1,180,0.0182526
01-Diagnostic_1F,3,F03_LL.JP.3,1996.375,yes,LEN,1,185,0.145322
01-Diagnostic_1F,3,F03_LL.JP.3,1996.375,yes,LEN,1,190,0.0908637
01-Diagnostic_1F,3,F03_LL.JP.3,1996.375,yes,LEN,1,195,0.181628
01-Diagnostic_1F,3,F03_LL.JP.3,1996.375,yes,LEN,1,200,0.19978
01-Diagnostic_1F,3,F03_LL.JP.3,1996.375,yes,LEN,1,205,0.0908637
01-Diagnostic_1F,3,F03_LL.JP.3,1996.375,yes,LEN,1,210,0.0727109
01-Diagnostic_1F,3,F03_LL.JP.3,1996.375,yes,LEN,1,215,0.0545582
01-Diagnostic_1F,3,F03_LL.JP.3,1996.375,yes,LEN,1,220,0.0364054
01-Diagnostic_1F,3,F03_LL.JP.3,1996.375,yes,LEN,1,225,9.98403e-05
01-Diagnostic_1F,3,F03_LL.JP.3,1996.375,yes,LEN,1,230,0.0182526
01-Diagnostic_1F,3,F03_LL.JP.3,2014.125,yes,LEN,1,160,0.0743435
01-Diagnostic_1F,3,F03_LL.JP.3,2014.125,yes,LEN,1,165,0.0791483
01-Diagnostic_1F,3,F03_LL.JP.3,2014.125,yes,LEN,1,170,0.0259536
01-Diagnostic_1F,3,F03_LL.JP.3,2014.125,yes,LEN,1,175,0.140465
01-Diagnostic_1F,3,F03_LL.JP.3,2014.125,yes,LEN,1,180,0.130856
01-Diagnostic_1F,3,F03_LL.JP.3,2014.125,yes,LEN,1,185,0.0178315
01-Diagnostic_1F,3,F03_LL.JP.3,2014.125,yes,LEN,1,190,0.245367
01-Diagnostic_1F,3,F03_LL.JP.3,2014.125,yes,LEN,1,195,0.0484897
01-Diagnostic_1F,3,F03_LL.JP.3,2014.125,yes,LEN,1,200,0.114611
01-Diagnostic_1F,3,F03_LL.JP.3,2014.125,yes,LEN,1,205,0.0872705
01-Diagnostic_1F,3,F03_LL.JP.3,2014.125,yes,LEN,1,210,0.0178315
01-Diagnostic_1F,3,F03_LL.JP.3,2014.125,yes,LEN,1,215,0.0178315
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,120,0.0588761
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,125,9.97506e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,130,9.97506e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,135,0.0588761
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,140,9.97506e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,145,9.97506e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,150,9.97506e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,155,0.0882643
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,160,9.97506e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,165,0.176006
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,170,0.214908
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,175,0.14704
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,180,0.0588761
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,185,0.0977785
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,190,9.97506e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,195,9.97506e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,200,0.0390021
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,205,9.97506e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,210,9.97506e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,215,9.97506e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,220,9.97506e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,225,0.0294879
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,230,9.97506e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,235,9.97506e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2018.375,yes,LEN,1,240,0.0294879
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,110,0.0221887
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,115,9.97904e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,120,9.97904e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,125,0.0221887
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,130,9.97904e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,135,0.0209684
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,140,0.0209684
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,145,9.97904e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,150,9.97904e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,155,9.97904e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,160,0.062705
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,165,0.0209684
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,170,0.106883
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,175,0.167046
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,180,0.151062
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,185,0.0847939
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,190,0.149841
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,195,0.0847939
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,200,0.0430573
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,205,0.0209684
01-Diagnostic_1F,5,F05_LL.TW.4,2019.375,yes,LEN,1,210,0.0209684
01-Diagnostic_1F,5,F05_LL.TW.4,2020.375,yes,LEN,1,120,0.0148067
01-Diagnostic_1F,5,F05_LL.TW.4,2020.375,yes,LEN,1,125,0.0383852
01-Diagnostic_1F,5,F05_LL.TW.4,2020.375,yes,LEN,1,130,0.0148067
01-Diagnostic_1F,5,F05_LL.TW.4,2020.375,yes,LEN,1,135,9.98203e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2020.375,yes,LEN,1,140,9.98203e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2020.375,yes,LEN,1,145,9.98203e-05
01-Diagnostic_1F,5,F05_LL.TW.4,2020.375,yes,LEN,1,150,0.00793425
01-Diagnostic_1F,5,F05_LL.TW.4,2020.375,yes,LEN,1,155,0.0148067
01-Diagnostic_1F,5,F05_LL.TW.4,2020.375,yes,LEN,1,160,0.0609265
01-Diagnostic_1F,5,F05_LL.TW.4,2020.375,yes,LEN,1,165,0.129512
01-Diagnostic_1F,5,F05_LL.TW.4,2020.375,yes,LEN,1,170,0.127514
01-Diagnostic_1F,5,F05_LL.TW.4,2020.375,yes,LEN,1,175,0.153091
01-Diagnostic_1F,5,F05_LL.TW.4,2020.375,yes,LEN,1,180,0.146143
01-Diagnostic_1F,5,F05_LL.TW.4,2020.375,yes,LEN,1,185,0.0825059
01-Diagnostic_1F,5,F05_LL.TW.4,2020.375,yes,LEN,1,190,0.0844298
01-Diagnostic_1F,5,F05_LL.TW.4,2020.375,yes,LEN,1,195,0.0922642
01-Diagnostic_1F,5,F05_LL.TW.4,2020.375,yes,LEN,1,200,0.00793425
01-Diagnostic_1F,5,F05_LL.TW.4,2020.375,yes,LEN,1,205,0.0246403
01-Diagnostic_1F,10,F10_REC.NZ.3,1985.125,yes,LEN,1,185,0.10002
01-Diagnostic_1F,10,F10_REC.NZ.3,1985.125,yes,LEN,1,190,9.99201e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1985.125,yes,LEN,1,195,0.2499
01-Diagnostic_1F,10,F10_REC.NZ.3,1985.125,yes,LEN,1,200,0.05006
01-Diagnostic_1F,10,F10_REC.NZ.3,1985.125,yes,LEN,1,205,0.29986
01-Diagnostic_1F,10,F10_REC.NZ.3,1985.125,yes,LEN,1,210,0.05006
01-Diagnostic_1F,10,F10_REC.NZ.3,1985.125,yes,LEN,1,215,0.10002
01-Diagnostic_1F,10,F10_REC.NZ.3,1985.125,yes,LEN,1,220,0.14998
01-Diagnostic_1F,10,F10_REC.NZ.3,1986.125,yes,LEN,1,185,0.083375
01-Diagnostic_1F,10,F10_REC.NZ.3,1986.125,yes,LEN,1,190,0.083375
01-Diagnostic_1F,10,F10_REC.NZ.3,1986.125,yes,LEN,1,195,0.16665
01-Diagnostic_1F,10,F10_REC.NZ.3,1986.125,yes,LEN,1,200,0.083375
01-Diagnostic_1F,10,F10_REC.NZ.3,1986.125,yes,LEN,1,205,0.16665
01-Diagnostic_1F,10,F10_REC.NZ.3,1986.125,yes,LEN,1,210,0.16665
01-Diagnostic_1F,10,F10_REC.NZ.3,1986.125,yes,LEN,1,215,0.249925
01-Diagnostic_1F,10,F10_REC.NZ.3,1987.125,yes,LEN,1,165,0.0333833
01-Diagnostic_1F,10,F10_REC.NZ.3,1987.125,yes,LEN,1,170,0.0666667
01-Diagnostic_1F,10,F10_REC.NZ.3,1987.125,yes,LEN,1,175,0.0666667
01-Diagnostic_1F,10,F10_REC.NZ.3,1987.125,yes,LEN,1,180,9.98502e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1987.125,yes,LEN,1,185,0.0333833
01-Diagnostic_1F,10,F10_REC.NZ.3,1987.125,yes,LEN,1,190,9.98502e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1987.125,yes,LEN,1,195,0.233084
01-Diagnostic_1F,10,F10_REC.NZ.3,1987.125,yes,LEN,1,200,0.133233
01-Diagnostic_1F,10,F10_REC.NZ.3,1987.125,yes,LEN,1,205,0.0999501
01-Diagnostic_1F,10,F10_REC.NZ.3,1987.125,yes,LEN,1,210,0.133233
01-Diagnostic_1F,10,F10_REC.NZ.3,1987.125,yes,LEN,1,215,0.0666667
01-Diagnostic_1F,10,F10_REC.NZ.3,1987.125,yes,LEN,1,220,0.0333833
01-Diagnostic_1F,10,F10_REC.NZ.3,1987.125,yes,LEN,1,225,0.0333833
01-Diagnostic_1F,10,F10_REC.NZ.3,1987.125,yes,LEN,1,230,0.0333833
01-Diagnostic_1F,10,F10_REC.NZ.3,1987.125,yes,LEN,1,235,0.0333833
01-Diagnostic_1F,10,F10_REC.NZ.3,1988.125,yes,LEN,1,160,0.0104988
01-Diagnostic_1F,10,F10_REC.NZ.3,1988.125,yes,LEN,1,165,9.98303e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1988.125,yes,LEN,1,170,0.0416958
01-Diagnostic_1F,10,F10_REC.NZ.3,1988.125,yes,LEN,1,175,0.0104988
01-Diagnostic_1F,10,F10_REC.NZ.3,1988.125,yes,LEN,1,180,0.0104988
01-Diagnostic_1F,10,F10_REC.NZ.3,1988.125,yes,LEN,1,185,0.0208978
01-Diagnostic_1F,10,F10_REC.NZ.3,1988.125,yes,LEN,1,190,0.0520948
01-Diagnostic_1F,10,F10_REC.NZ.3,1988.125,yes,LEN,1,195,0.0832917
01-Diagnostic_1F,10,F10_REC.NZ.3,1988.125,yes,LEN,1,200,0.135287
01-Diagnostic_1F,10,F10_REC.NZ.3,1988.125,yes,LEN,1,205,0.10409
01-Diagnostic_1F,10,F10_REC.NZ.3,1988.125,yes,LEN,1,210,0.187282
01-Diagnostic_1F,10,F10_REC.NZ.3,1988.125,yes,LEN,1,215,0.0936907
01-Diagnostic_1F,10,F10_REC.NZ.3,1988.125,yes,LEN,1,220,0.20808
01-Diagnostic_1F,10,F10_REC.NZ.3,1988.125,yes,LEN,1,225,0.0104988
01-Diagnostic_1F,10,F10_REC.NZ.3,1988.125,yes,LEN,1,230,0.0104988
01-Diagnostic_1F,10,F10_REC.NZ.3,1988.125,yes,LEN,1,235,0.0104988
01-Diagnostic_1F,10,F10_REC.NZ.3,1988.125,yes,LEN,1,240,0.0104988
01-Diagnostic_1F,10,F10_REC.NZ.3,1989.125,yes,LEN,1,155,0.0121288
01-Diagnostic_1F,10,F10_REC.NZ.3,1989.125,yes,LEN,1,160,9.98403e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1989.125,yes,LEN,1,165,0.00611431
01-Diagnostic_1F,10,F10_REC.NZ.3,1989.125,yes,LEN,1,170,0.0422012
01-Diagnostic_1F,10,F10_REC.NZ.3,1989.125,yes,LEN,1,175,0.10836
01-Diagnostic_1F,10,F10_REC.NZ.3,1989.125,yes,LEN,1,180,0.120389
01-Diagnostic_1F,10,F10_REC.NZ.3,1989.125,yes,LEN,1,185,0.066259
01-Diagnostic_1F,10,F10_REC.NZ.3,1989.125,yes,LEN,1,190,0.10836
01-Diagnostic_1F,10,F10_REC.NZ.3,1989.125,yes,LEN,1,195,0.0963314
01-Diagnostic_1F,10,F10_REC.NZ.3,1989.125,yes,LEN,1,200,0.0903169
01-Diagnostic_1F,10,F10_REC.NZ.3,1989.125,yes,LEN,1,205,0.126404
01-Diagnostic_1F,10,F10_REC.NZ.3,1989.125,yes,LEN,1,210,0.10836
01-Diagnostic_1F,10,F10_REC.NZ.3,1989.125,yes,LEN,1,215,0.0602446
01-Diagnostic_1F,10,F10_REC.NZ.3,1989.125,yes,LEN,1,220,0.0301722
01-Diagnostic_1F,10,F10_REC.NZ.3,1989.125,yes,LEN,1,225,0.0121288
01-Diagnostic_1F,10,F10_REC.NZ.3,1989.125,yes,LEN,1,230,0.0121288
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,20,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,25,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,30,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,35,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,40,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,45,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,50,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,55,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,60,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,65,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,70,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,75,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,80,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,85,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,90,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,95,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,100,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,105,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,110,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,115,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,120,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,125,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,130,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,135,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,140,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,145,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,150,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,155,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,160,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,165,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,170,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,175,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,180,9.93739e-05
01-Diagnostic_1F,10,F10_REC.NZ.3,1991.125,yes,LEN,1,185,9.93739e-05
